Game_Id;Date;Event;Away_Team;Home_Team;Away_Score;Home_Score;gagnant
20402;2018-12-01;GEND;PHI;PIT;4;2;PHI
20405;2018-12-01;GEND;STL;ARI;1;6;ARI
20404;2018-12-01;GEND;CHI;NSH;2;5;NSH
20406;2018-12-01;GEND;VGK;EDM;1;2;EDM
20407;2018-12-02;GEND;ANA;WSH;6;5;ANA
20408;2018-12-02;GEND;WPG;NYR;5;4;WPG
20411;2018-12-02;GEND;CGY;CHI;3;2;CGY
20409;2018-12-02;GEND;S.J;MTL;3;1;S.J
20410;2018-12-02;GEND;COL;DET;2;0;COL
20412;2018-12-02;GEND;CAR;L.A;0;2;L.A
20413;2018-12-03;GEND;T.B;N.J;5;1;T.B
20414;2018-12-03;GEND;BUF;NSH;1;2;NSH
20415;2018-12-03;GEND;EDM;DAL;1;4;DAL
20417;2018-12-04;GEND;BOS;FLA;0;5;FLA
20418;2018-12-04;GEND;WPG;NYI;3;1;WPG
20419;2018-12-04;GEND;COL;PIT;3;6;PIT
20420;2018-12-04;GEND;CGY;CBJ;9;6;CGY
20416;2018-12-04;GEND;TOR;BUF;4;3;TOR
20421;2018-12-04;GEND;OTT;MTL;2;5;MTL
20422;2018-12-04;GEND;T.B;DET;7;6;T.B
20423;2018-12-04;GEND;MIN;VAN;3;2;MIN
20424;2018-12-04;GEND;WSH;VGK;3;5;VGK
20425;2018-12-04;GEND;ARI;L.A;2;1;ARI
20426;2018-12-05;GEND;EDM;STL;4;3;EDM
20427;2018-12-05;GEND;CHI;ANA;2;4;ANA
20428;2018-12-05;GEND;CAR;S.J;1;5;S.J
20429;2018-12-06;GEND;DET;TOR;5;4;DET
20430;2018-12-06;GEND;COL;FLA;5;2;COL
20431;2018-12-06;GEND;CBJ;PHI;4;3;CBJ
20432;2018-12-06;GEND;NYI;PIT;2;6;PIT
20433;2018-12-06;GEND;MTL;OTT;5;2;MTL
20434;2018-12-06;GEND;BOS;T.B;2;3;T.B
20435;2018-12-06;GEND;MIN;CGY;0;2;CGY
20436;2018-12-06;GEND;WSH;ARI;4;2;WSH
20437;2018-12-06;GEND;NSH;VAN;3;5;VAN
20438;2018-12-06;GEND;CHI;VGK;3;4;VGK
20439;2018-12-06;GEND;N.J;L.A;6;3;N.J
20440;2018-12-07;GEND;S.J;DAL;2;3;DAL
20441;2018-12-07;GEND;STL;WPG;1;0;STL
20442;2018-12-07;GEND;MIN;EDM;2;7;EDM
20443;2018-12-07;GEND;CAR;ANA;4;1;CAR
20444;2018-12-08;GEND;PHI;BUF;6;2;PHI
20445;2018-12-08;GEND;VGK;L.A;1;5;L.A
20446;2018-12-08;GEND;TOR;BOS;3;6;BOS
20447;2018-12-08;GEND;PIT;OTT;1;2;OTT
20448;2018-12-08;GEND;NYI;DET;3;2;NYI
20449;2018-12-08;GEND;COL;T.B;1;7;T.B
20450;2018-12-08;GEND;NYR;FLA;7;5;NYR
20451;2018-12-08;GEND;WSH;CBJ;4;0;WSH
20452;2018-12-08;GEND;S.J;ARI;5;3;S.J
20453;2018-12-08;GEND;NSH;CGY;2;5;CGY
20454;2018-12-09;GEND;VAN;STL;6;1;VAN
20455;2018-12-09;GEND;PHI;WPG;1;7;WPG
20456;2018-12-09;GEND;BOS;OTT;2;1;BOS
20457;2018-12-09;GEND;MTL;CHI;3;2;MTL
20458;2018-12-09;GEND;N.J;ANA;5;7;ANA
20460;2018-12-09;GEND;DAL;VGK;2;4;VGK
20459;2018-12-09;GEND;CGY;EDM;0;1;EDM
20461;2018-12-10;GEND;PIT;NYI;3;2;PIT
20462;2018-12-10;GEND;L.A;DET;1;3;DET
20463;2018-12-10;GEND;NYR;T.B;3;6;T.B
20464;2018-12-10;GEND;N.J;S.J;2;5;S.J
20465;2018-12-11;GEND;ARI;BOS;3;4;BOS
20466;2018-12-11;GEND;L.A;BUF;3;4;BUF
20468;2018-12-11;GEND;TOR;CAR;4;1;TOR
20469;2018-12-11;GEND;VAN;CBJ;3;2;VAN
20467;2018-12-11;GEND;DET;WSH;2;6;WSH
20470;2018-12-11;GEND;FLA;STL;3;4;STL
20471;2018-12-11;GEND;OTT;NSH;1;3;NSH
20472;2018-12-11;GEND;MTL;MIN;1;7;MIN
20473;2018-12-11;GEND;CHI;WPG;3;6;WPG
20474;2018-12-11;GEND;EDM;COL;6;4;EDM
20475;2018-12-12;GEND;VGK;NYI;3;2;VGK
20476;2018-12-12;GEND;PIT;CHI;3;6;CHI
20477;2018-12-12;GEND;PHI;CGY;5;6;CGY
20478;2018-12-12;GEND;DAL;ANA;3;6;ANA
20479;2018-12-13;GEND;ARI;BUF;1;3;BUF
20480;2018-12-13;GEND;L.A;CBJ;1;4;CBJ
20481;2018-12-13;GEND;CAR;MTL;4;6;MTL
20482;2018-12-13;GEND;TOR;T.B;1;4;T.B
20483;2018-12-13;GEND;VAN;NSH;3;4;NSH
20484;2018-12-13;GEND;FLA;MIN;1;5;MIN
20485;2018-12-13;GEND;EDM;WPG;4;5;WPG
20486;2018-12-13;GEND;DAL;S.J;2;3;S.J
20487;2018-12-14;GEND;VGK;N.J;4;5;N.J
20488;2018-12-14;GEND;ARI;NYR;4;3;ARI
20489;2018-12-14;GEND;BOS;PIT;3;5;PIT
20490;2018-12-14;GEND;OTT;DET;4;2;OTT
20491;2018-12-14;GEND;WSH;CAR;7;6;WSH
20492;2018-12-14;GEND;COL;STL;3;4;STL
20493;2018-12-14;GEND;WPG;CHI;4;3;WPG
20494;2018-12-14;GEND;PHI;EDM;1;4;EDM
20495;2018-12-15;GEND;CGY;MIN;2;1;CGY
20496;2018-12-15;GEND;OTT;MTL;2;5;MTL
20497;2018-12-15;GEND;TOR;FLA;3;4;FLA
20498;2018-12-15;GEND;DET;NYI;3;4;NYI
20499;2018-12-15;GEND;L.A;PIT;3;4;PIT
20500;2018-12-15;GEND;BUF;WSH;4;5;WSH
20501;2018-12-15;GEND;ANA;CBJ;2;1;ANA
20502;2018-12-15;GEND;N.J;NSH;2;3;NSH
20503;2018-12-15;GEND;DAL;COL;4;6;COL
20504;2018-12-15;GEND;PHI;VAN;1;5;VAN
20505;2018-12-16;GEND;VGK;NYR;4;3;VGK
20506;2018-12-16;GEND;ARI;CAR;0;3;CAR
20507;2018-12-16;GEND;CGY;STL;7;2;CGY
20508;2018-12-16;GEND;BUF;BOS;4;2;BUF
20509;2018-12-16;GEND;S.J;CHI;7;3;S.J
20510;2018-12-16;GEND;T.B;WPG;4;5;WPG
20511;2018-12-16;GEND;EDM;VAN;2;4;VAN
20512;2018-12-17;GEND;ANA;PIT;4;2;ANA
20513;2018-12-17;GEND;VGK;CBJ;0;1;CBJ
20514;2018-12-17;GEND;BOS;MTL;4;0;BOS
20515;2018-12-17;GEND;NSH;OTT;3;4;OTT
20516;2018-12-17;GEND;NYI;COL;4;1;NYI
20517;2018-12-18;GEND;FLA;BUF;5;2;FLA
20518;2018-12-18;GEND;TOR;N.J;7;2;TOR
20519;2018-12-18;GEND;ANA;NYR;1;3;NYR
20520;2018-12-18;GEND;DET;PHI;2;3;PHI
20521;2018-12-18;GEND;S.J;MIN;4;0;S.J
20522;2018-12-18;GEND;NSH;CHI;1;2;CHI
20523;2018-12-18;GEND;CGY;DAL;0;2;DAL
20524;2018-12-18;GEND;STL;EDM;4;1;STL
20525;2018-12-18;GEND;NYI;ARI;3;1;NYI
20526;2018-12-18;GEND;T.B;VAN;5;2;T.B
20527;2018-12-18;GEND;WPG;L.A;1;4;L.A
20528;2018-12-19;GEND;PIT;WSH;2;1;PIT
20529;2018-12-19;GEND;MTL;COL;1;2;COL
20530;2018-12-20;GEND;ANA;BOS;1;3;BOS
20531;2018-12-20;GEND;FLA;TOR;1;6;TOR
20532;2018-12-20;GEND;NSH;PHI;1;2;PHI
20533;2018-12-20;GEND;MIN;PIT;1;2;PIT
20534;2018-12-20;GEND;DET;CAR;4;1;DET
20535;2018-12-20;GEND;N.J;CBJ;1;2;CBJ
20536;2018-12-20;GEND;CHI;DAL;5;2;CHI
20537;2018-12-20;GEND;T.B;CGY;6;5;T.B
20538;2018-12-20;GEND;MTL;ARI;2;1;MTL
20539;2018-12-20;GEND;STL;VAN;1;5;VAN
20540;2018-12-20;GEND;NYI;VGK;2;4;VGK
20541;2018-12-20;GEND;WPG;S.J;5;3;WPG
20542;2018-12-21;GEND;OTT;N.J;2;5;N.J
20543;2018-12-21;GEND;BUF;WSH;1;2;WSH
20544;2018-12-21;GEND;CHI;COL;2;1;CHI
20545;2018-12-22;GEND;NSH;BOS;2;5;BOS
20546;2018-12-22;GEND;CBJ;PHI;4;3;CBJ
20547;2018-12-22;GEND;FLA;DET;2;1;FLA
20549;2018-12-22;GEND;MTL;VGK;4;3;MTL
20550;2018-12-22;GEND;L.A;S.J;3;2;L.A
20548;2018-12-22;GEND;STL;CGY;3;1;STL
20555;2018-12-22;GEND;COL;ARI;4;6;ARI
20551;2018-12-22;GEND;ANA;BUF;0;3;BUF
20552;2018-12-22;GEND;NYR;TOR;3;5;TOR
20553;2018-12-22;GEND;WSH;OTT;4;0;WSH
20554;2018-12-22;GEND;PIT;CAR;3;0;PIT
20556;2018-12-22;GEND;DAL;MIN;2;1;DAL
20558;2018-12-22;GEND;WPG;VAN;1;0;WPG
20557;2018-12-22;GEND;T.B;EDM;6;3;T.B
20559;2018-12-23;GEND;CBJ;N.J;3;0;CBJ
20560;2018-12-23;GEND;BOS;CAR;3;5;CAR
20562;2018-12-23;GEND;FLA;CHI;6;3;FLA
20561;2018-12-23;GEND;PHI;NYR;3;2;PHI
20563;2018-12-23;GEND;DET;TOR;4;5;TOR
20565;2018-12-23;GEND;L.A;VGK;4;3;L.A
20566;2018-12-23;GEND;ARI;S.J;4;3;ARI
20564;2018-12-23;GEND;NYI;DAL;3;1;NYI
20567;2018-12-27;GEND;N.J;BOS;5;2;N.J
20568;2018-12-27;GEND;CBJ;NYR;4;3;CBJ
20569;2018-12-27;GEND;DET;PIT;2;5;PIT
20570;2018-12-27;GEND;CAR;WSH;1;3;WSH
20571;2018-12-27;GEND;PHI;T.B;5;6;T.B
20572;2018-12-27;GEND;BUF;STL;1;4;STL
20573;2018-12-27;GEND;DAL;NSH;2;0;DAL
20574;2018-12-27;GEND;CGY;WPG;4;1;CGY
20575;2018-12-27;GEND;MIN;CHI;2;5;CHI
20576;2018-12-27;GEND;VAN;EDM;4;2;VAN
20577;2018-12-27;GEND;COL;VGK;1;2;VGK
20578;2018-12-27;GEND;ARI;L.A;1;2;L.A
20579;2018-12-27;GEND;ANA;S.J;2;4;S.J
20580;2018-12-28;GEND;MTL;FLA;5;3;MTL
20581;2018-12-28;GEND;OTT;NYI;3;6;NYI
20582;2018-12-28;GEND;TOR;CBJ;4;2;TOR
20583;2018-12-29;GEND;CAR;N.J;0;2;N.J
20586;2018-12-29;GEND;VGK;L.A;4;1;VGK
20585;2018-12-29;GEND;S.J;EDM;7;4;S.J
20584;2018-12-29;GEND;MIN;WPG;3;1;MIN
20587;2018-12-29;GEND;BOS;BUF;3;2;BOS
20588;2018-12-29;GEND;NYI;TOR;4;0;NYI
20589;2018-12-29;GEND;WSH;OTT;3;2;WSH
20590;2018-12-29;GEND;MTL;T.B;5;6;T.B
20591;2018-12-29;GEND;PHI;FLA;1;2;FLA
20592;2018-12-29;GEND;PIT;STL;6;1;PIT
20593;2018-12-29;GEND;NYR;NSH;4;3;NYR
20594;2018-12-29;GEND;DET;DAL;1;5;DAL
20595;2018-12-29;GEND;CHI;COL;3;2;CHI
20597;2018-12-29;GEND;ARI;ANA;5;4;ARI
20596;2018-12-29;GEND;VAN;CGY;3;2;VAN
20598;2018-12-30;GEND;VGK;ARI;5;1;VGK
20599;2018-12-31;GEND;NSH;WSH;6;3;NSH
20600;2018-12-31;GEND;VAN;N.J;0;4;N.J
20603;2018-12-31;GEND;PIT;MIN;3;2;PIT
20601;2018-12-31;GEND;NYI;BUF;3;1;NYI
20602;2018-12-31;GEND;PHI;CAR;1;3;CAR
20605;2018-12-31;GEND;NYR;STL;2;1;NYR
20604;2018-12-31;GEND;OTT;CBJ;3;6;CBJ
20606;2018-12-31;GEND;FLA;DET;4;3;FLA
20611;2018-12-31;GEND;T.B;ANA;2;1;T.B
20607;2018-12-31;GEND;L.A;COL;3;2;L.A
20608;2018-12-31;GEND;MTL;DAL;3;2;MTL
20609;2018-12-31;GEND;S.J;CGY;5;8;CGY
20610;2018-12-31;GEND;WPG;EDM;4;3;WPG
20612;2019-01-01;GEND;BOS;CHI;4;2;BOS
20613;2019-01-01;GEND;PHI;NSH;0;4;NSH
20614;2019-01-01;GEND;L.A;VGK;0;2;VGK
20615;2019-01-02;GEND;VAN;OTT;4;3;VAN
20616;2019-01-02;GEND;CGY;DET;5;3;CGY
20617;2019-01-02;GEND;PIT;NYR;7;2;PIT
20618;2019-01-02;GEND;N.J;DAL;4;5;DAL
20619;2019-01-02;GEND;S.J;COL;5;4;S.J
20620;2019-01-02;GEND;EDM;ARI;3;1;EDM
20621;2019-01-03;GEND;MIN;TOR;4;3;MIN
20622;2019-01-03;GEND;CGY;BOS;4;6;BOS
20623;2019-01-03;GEND;FLA;BUF;3;4;BUF
20625;2019-01-03;GEND;CAR;PHI;5;3;CAR
20624;2019-01-03;GEND;CHI;NYI;2;3;NYI
20626;2019-01-03;GEND;VAN;MTL;0;2;MTL
20627;2019-01-03;GEND;WSH;STL;2;5;STL
20628;2019-01-03;GEND;T.B;L.A;6;2;T.B
20629;2019-01-04;GEND;WPG;PIT;0;4;PIT
20630;2019-01-04;GEND;NSH;DET;3;4;DET
20631;2019-01-04;GEND;CBJ;CAR;2;4;CAR
20632;2019-01-04;GEND;WSH;DAL;1;2;DAL
20633;2019-01-04;GEND;NYR;COL;1;6;COL
20634;2019-01-04;GEND;N.J;ARI;4;2;N.J
20635;2019-01-04;GEND;VGK;ANA;3;2;VGK
20636;2019-01-05;GEND;CGY;PHI;3;2;CGY
20637;2019-01-05;GEND;MIN;OTT;4;3;MIN
20638;2019-01-05;GEND;BUF;BOS;1;2;BOS
20639;2019-01-05;GEND;VAN;TOR;0;5;TOR
20640;2019-01-05;GEND;NSH;MTL;4;1;NSH
20641;2019-01-05;GEND;CBJ;FLA;4;3;CBJ
20642;2019-01-05;GEND;NYI;STL;4;3;NYI
20643;2019-01-05;GEND;EDM;L.A;0;4;L.A
20644;2019-01-05;GEND;T.B;S.J;2;5;S.J
20647;2019-01-06;GEND;CAR;OTT;5;4;CAR
20646;2019-01-06;GEND;N.J;VGK;2;3;VGK
20645;2019-01-06;GEND;NYR;ARI;0;5;ARI
20649;2019-01-06;GEND;DAL;WPG;1;5;WPG
20648;2019-01-06;GEND;WSH;DET;3;2;WSH
20651;2019-01-06;GEND;EDM;ANA;4;0;EDM
20650;2019-01-06;GEND;CHI;PIT;5;3;CHI
20652;2019-01-07;GEND;NSH;TOR;4;0;NSH
20653;2019-01-07;GEND;STL;PHI;3;0;STL
20654;2019-01-07;GEND;MIN;MTL;1;0;MIN
20655;2019-01-07;GEND;CGY;CHI;4;3;CGY
20656;2019-01-07;GEND;L.A;S.J;1;3;S.J
20657;2019-01-08;GEND;MIN;BOS;0;4;BOS
20658;2019-01-08;GEND;N.J;BUF;1;5;BUF
20659;2019-01-08;GEND;CAR;NYI;4;3;CAR
20660;2019-01-08;GEND;FLA;PIT;1;5;PIT
20661;2019-01-08;GEND;PHI;WSH;3;5;WSH
20662;2019-01-08;GEND;MTL;DET;3;2;MTL
20663;2019-01-08;GEND;CBJ;T.B;0;4;T.B
20664;2019-01-08;GEND;DAL;STL;3;1;DAL
20665;2019-01-08;GEND;COL;WPG;4;7;WPG
20666;2019-01-08;GEND;NYR;VGK;2;4;VGK
20667;2019-01-08;GEND;EDM;S.J;2;7;S.J
20668;2019-01-09;GEND;NSH;CHI;4;3;NSH
20669;2019-01-09;GEND;COL;CGY;3;5;CGY
20670;2019-01-09;GEND;OTT;ANA;2;1;OTT
20671;2019-01-10;GEND;WSH;BOS;4;2;WSH
20672;2019-01-10;GEND;TOR;N.J;4;2;TOR
20673;2019-01-10;GEND;NYI;NYR;4;3;NYI
20674;2019-01-10;GEND;DAL;PHI;1;2;PHI
20675;2019-01-10;GEND;NSH;CBJ;3;4;CBJ
20676;2019-01-10;GEND;CAR;T.B;1;3;T.B
20677;2019-01-10;GEND;MTL;STL;1;4;STL
20678;2019-01-10;GEND;WPG;MIN;2;3;MIN
20679;2019-01-10;GEND;FLA;EDM;3;5;EDM
20680;2019-01-10;GEND;ARI;VAN;4;3;ARI
20681;2019-01-10;GEND;S.J;VGK;3;2;S.J
20682;2019-01-10;GEND;OTT;L.A;4;1;OTT
20683;2019-01-11;GEND;BUF;CAR;3;4;CAR
20684;2019-01-11;GEND;DET;WPG;2;4;WPG
20685;2019-01-11;GEND;FLA;CGY;3;4;CGY
20686;2019-01-11;GEND;PIT;ANA;7;4;PIT
20687;2019-01-12;GEND;PHI;N.J;2;3;N.J
20688;2019-01-12;GEND;NYR;NYI;2;1;NYR
20689;2019-01-12;GEND;T.B;BUF;5;3;T.B
20690;2019-01-12;GEND;BOS;TOR;3;2;BOS
20691;2019-01-12;GEND;COL;MTL;0;3;MTL
20692;2019-01-12;GEND;CBJ;WSH;2;1;CBJ
20693;2019-01-12;GEND;DET;MIN;5;2;DET
20694;2019-01-12;GEND;VGK;CHI;4;3;VGK
20695;2019-01-12;GEND;STL;DAL;3;1;STL
20697;2019-01-12;GEND;OTT;S.J;1;4;S.J
20696;2019-01-12;GEND;ARI;EDM;3;2;ARI
20698;2019-01-12;GEND;PIT;L.A;2;5;L.A
20699;2019-01-13;GEND;NSH;CAR;3;6;CAR
20701;2019-01-13;GEND;ANA;WPG;3;4;WPG
20700;2019-01-13;GEND;NYR;CBJ;5;7;CBJ
20703;2019-01-13;GEND;FLA;VAN;1;5;VAN
20702;2019-01-13;GEND;T.B;NYI;1;5;NYI
20704;2019-01-13;GEND;ARI;CGY;1;7;CGY
20706;2019-01-14;GEND;COL;TOR;6;3;COL
20707;2019-01-14;GEND;CHI;N.J;5;8;N.J
20708;2019-01-14;GEND;MIN;PHI;4;7;PHI
20709;2019-01-14;GEND;STL;WSH;4;1;STL
20705;2019-01-14;GEND;MTL;BOS;3;2;MTL
20710;2019-01-14;GEND;BUF;EDM;2;7;EDM
20711;2019-01-15;GEND;STL;NYI;1;2;NYI
20712;2019-01-15;GEND;CAR;NYR;2;6;NYR
20713;2019-01-15;GEND;N.J;CBJ;1;4;CBJ
20714;2019-01-15;GEND;FLA;MTL;1;5;MTL
20715;2019-01-15;GEND;ANA;DET;1;3;DET
20716;2019-01-15;GEND;WSH;NSH;2;7;NSH
20717;2019-01-15;GEND;L.A;MIN;2;3;MIN
20718;2019-01-15;GEND;VGK;WPG;1;4;WPG
20719;2019-01-15;GEND;T.B;DAL;2;0;T.B
20720;2019-01-15;GEND;PIT;S.J;2;5;S.J
20721;2019-01-16;GEND;COL;OTT;2;5;OTT
20722;2019-01-16;GEND;BOS;PHI;3;4;PHI
20723;2019-01-16;GEND;BUF;CGY;4;3;BUF
20724;2019-01-16;GEND;EDM;VAN;3;2;EDM
20725;2019-01-16;GEND;S.J;ARI;3;6;ARI
20726;2019-01-17;GEND;STL;BOS;2;5;BOS
20727;2019-01-17;GEND;N.J;NYI;1;4;NYI
20728;2019-01-17;GEND;CHI;NYR;3;4;NYR
20729;2019-01-17;GEND;TOR;T.B;4;2;TOR
20730;2019-01-17;GEND;WPG;NSH;5;1;WPG
20731;2019-01-17;GEND;ANA;MIN;3;0;ANA
20732;2019-01-17;GEND;L.A;DAL;2;1;L.A
20733;2019-01-18;GEND;TOR;FLA;1;3;FLA
20734;2019-01-18;GEND;MTL;CBJ;4;1;MTL
20735;2019-01-18;GEND;NYI;WSH;2;0;NYI
20736;2019-01-18;GEND;OTT;CAR;4;1;OTT
20737;2019-01-18;GEND;DET;CGY;4;6;CGY
20738;2019-01-18;GEND;PIT;ARI;3;2;PIT
20739;2019-01-18;GEND;BUF;VAN;3;4;VAN
20740;2019-01-19;GEND;ANA;N.J;3;2;ANA
20741;2019-01-19;GEND;L.A;COL;1;7;COL
20745;2019-01-19;GEND;OTT;STL;2;3;STL
20746;2019-01-19;GEND;WPG;DAL;2;4;DAL
20742;2019-01-19;GEND;NYR;BOS;3;2;NYR
20743;2019-01-19;GEND;PHI;MTL;5;2;PHI
20744;2019-01-19;GEND;S.J;T.B;3;6;T.B
20747;2019-01-19;GEND;FLA;NSH;4;2;FLA
20748;2019-01-19;GEND;CBJ;MIN;1;2;MIN
20750;2019-01-19;GEND;PIT;VGK;3;7;VGK
20749;2019-01-19;GEND;CGY;EDM;5;2;CGY
20751;2019-01-20;GEND;WSH;CHI;5;8;CHI
20752;2019-01-20;GEND;ANA;NYI;0;3;NYI
20753;2019-01-20;GEND;DET;VAN;2;3;VAN
20754;2019-01-20;GEND;ARI;TOR;4;2;ARI
20755;2019-01-20;GEND;CAR;EDM;7;4;CAR
20756;2019-01-21;GEND;NSH;COL;4;1;NSH
20759;2019-01-21;GEND;STL;L.A;3;4;L.A
20757;2019-01-21;GEND;MIN;VGK;4;2;MIN
20758;2019-01-21;GEND;S.J;FLA;2;6;FLA
20760;2019-01-22;GEND;S.J;WSH;7;6;S.J
20761;2019-01-22;GEND;ARI;OTT;3;2;ARI
20762;2019-01-22;GEND;NYI;CHI;2;4;CHI
20763;2019-01-22;GEND;CAR;CGY;2;3;CGY
20764;2019-01-22;GEND;DET;EDM;3;2;DET
20765;2019-01-23;GEND;WSH;TOR;3;6;TOR
20766;2019-01-23;GEND;ARI;MTL;1;2;MTL
20767;2019-01-23;GEND;MIN;COL;5;2;MIN
20768;2019-01-23;GEND;NSH;VGK;2;1;NSH
20769;2019-01-23;GEND;STL;ANA;5;1;STL
20770;2019-01-23;GEND;CAR;VAN;5;2;CAR
20771;2019-01-28;GEND;WPG;PHI;1;3;PHI
20772;2019-01-28;GEND;N.J;PIT;6;3;N.J
20773;2019-01-29;GEND;WPG;BOS;4;3;WPG
20775;2019-01-29;GEND;BUF;CBJ;5;4;BUF
20774;2019-01-29;GEND;PHI;NYR;1;0;PHI
20776;2019-01-30;GEND;T.B;PIT;2;4;PIT
20777;2019-01-30;GEND;BUF;DAL;0;1;DAL
20778;2019-01-31;GEND;PHI;BOS;3;2;PHI
20779;2019-01-31;GEND;NYR;N.J;4;3;NYR
20780;2019-01-31;GEND;CBJ;WPG;3;4;WPG
20781;2019-02-01;GEND;CHI;BUF;7;3;CHI
20782;2019-02-01;GEND;NSH;FLA;4;1;NSH
20783;2019-02-01;GEND;T.B;NYI;1;0;T.B
20784;2019-02-01;GEND;OTT;PIT;3;5;PIT
20785;2019-02-01;GEND;CGY;WSH;3;4;WSH
20786;2019-02-01;GEND;TOR;DET;2;3;DET
20787;2019-02-01;GEND;VGK;CAR;2;5;CAR
20788;2019-02-01;GEND;MIN;DAL;1;3;DAL
20789;2019-02-02;GEND;EDM;PHI;4;5;PHI
20790;2019-02-02;GEND;N.J;MTL;3;2;N.J
20797;2019-02-02;GEND;ANA;WPG;3;9;WPG
20791;2019-02-02;GEND;PIT;TOR;2;3;TOR
20792;2019-02-02;GEND;DET;OTT;2;0;DET
20793;2019-02-02;GEND;VGK;FLA;1;3;FLA
20794;2019-02-02;GEND;L.A;NYI;2;4;NYI
20796;2019-02-02;GEND;STL;CBJ;4;2;STL
20798;2019-02-02;GEND;DAL;NSH;3;1;DAL
20799;2019-02-02;GEND;CHI;MIN;4;3;CHI
20795;2019-02-02;GEND;T.B;NYR;3;2;T.B
20800;2019-02-02;GEND;VAN;COL;5;1;VAN
20801;2019-02-02;GEND;ARI;S.J;2;3;S.J
20802;2019-02-03;GEND;BOS;WSH;1;0;BOS
20803;2019-02-03;GEND;EDM;MTL;3;4;MTL
20804;2019-02-03;GEND;CGY;CAR;4;3;CGY
20805;2019-02-04;GEND;ANA;TOR;1;6;TOR
20806;2019-02-04;GEND;L.A;NYR;4;3;L.A
20807;2019-02-04;GEND;VAN;PHI;1;2;PHI
20808;2019-02-04;GEND;ARI;DAL;4;5;DAL
20809;2019-02-05;GEND;NYI;BOS;1;3;BOS
20810;2019-02-05;GEND;MIN;BUF;4;5;BUF
20811;2019-02-05;GEND;STL;FLA;3;2;STL
20812;2019-02-05;GEND;L.A;N.J;5;1;L.A
20813;2019-02-05;GEND;CAR;PIT;4;0;CAR
20814;2019-02-05;GEND;VAN;WSH;2;3;WSH
20815;2019-02-05;GEND;ANA;MTL;1;4;MTL
20816;2019-02-05;GEND;VGK;T.B;3;2;VGK
20817;2019-02-05;GEND;ARI;NSH;2;5;NSH
20818;2019-02-05;GEND;S.J;WPG;3;2;S.J
20819;2019-02-05;GEND;CBJ;COL;6;3;CBJ
20820;2019-02-05;GEND;CHI;EDM;6;2;CHI
20821;2019-02-06;GEND;OTT;TOR;4;5;TOR
20822;2019-02-06;GEND;BOS;NYR;4;5;NYR
20823;2019-02-07;GEND;CAR;BUF;6;5;CAR
20824;2019-02-07;GEND;PIT;FLA;2;3;FLA
20825;2019-02-07;GEND;NYI;N.J;2;1;NYI
20826;2019-02-07;GEND;L.A;PHI;5;4;L.A
20827;2019-02-07;GEND;COL;WSH;3;4;WSH
20828;2019-02-07;GEND;WPG;MTL;2;5;MTL
20829;2019-02-07;GEND;ANA;OTT;0;4;OTT
20830;2019-02-07;GEND;VGK;DET;4;3;VGK
20831;2019-02-07;GEND;STL;T.B;1;0;STL
20832;2019-02-07;GEND;DAL;NSH;2;3;NSH
20833;2019-02-07;GEND;EDM;MIN;4;1;EDM
20834;2019-02-07;GEND;VAN;CHI;3;4;CHI
20835;2019-02-07;GEND;S.J;CGY;5;2;S.J
20836;2019-02-07;GEND;CBJ;ARI;4;2;CBJ
20837;2019-02-08;GEND;CAR;NYR;3;0;CAR
20838;2019-02-09;GEND;L.A;BOS;4;5;BOS
20839;2019-02-09;GEND;DET;BUF;1;3;BUF
20840;2019-02-09;GEND;MIN;N.J;4;2;MIN
20841;2019-02-09;GEND;COL;NYI;3;4;NYI
20842;2019-02-09;GEND;ANA;PHI;2;6;PHI
20844;2019-02-09;GEND;NSH;STL;2;3;STL
20843;2019-02-09;GEND;WPG;OTT;2;5;OTT
20845;2019-02-09;GEND;DAL;ARI;2;3;ARI
20849;2019-02-09;GEND;S.J;EDM;5;2;S.J
20846;2019-02-09;GEND;TOR;MTL;4;3;TOR
20847;2019-02-09;GEND;PIT;T.B;4;5;T.B
20848;2019-02-09;GEND;FLA;WSH;5;4;FLA
20850;2019-02-09;GEND;CGY;VAN;3;4;VAN
20851;2019-02-09;GEND;CBJ;VGK;4;3;CBJ
20852;2019-02-10;GEND;STL;NSH;5;4;STL
20857;2019-02-10;GEND;DET;CHI;2;5;CHI
20853;2019-02-10;GEND;COL;BOS;1;2;BOS
20854;2019-02-10;GEND;WPG;BUF;3;1;WPG
20855;2019-02-10;GEND;CAR;N.J;2;3;N.J
20856;2019-02-10;GEND;MIN;NYI;1;2;NYI
20858;2019-02-10;GEND;T.B;FLA;5;2;T.B
20859;2019-02-10;GEND;TOR;NYR;1;4;NYR
20860;2019-02-11;GEND;PIT;PHI;4;1;PIT
20861;2019-02-11;GEND;L.A;WSH;4;6;WSH
20862;2019-02-11;GEND;S.J;VAN;7;2;S.J
20863;2019-02-12;GEND;CHI;BOS;3;6;BOS
20864;2019-02-12;GEND;NYI;BUF;1;3;BUF
20865;2019-02-12;GEND;DAL;FLA;3;0;DAL
20866;2019-02-12;GEND;WSH;CBJ;0;3;CBJ
20867;2019-02-12;GEND;CAR;OTT;4;1;CAR
20868;2019-02-12;GEND;CGY;T.B;3;6;T.B
20869;2019-02-12;GEND;N.J;STL;3;8;STL
20870;2019-02-12;GEND;DET;NSH;3;2;DET
